Registration id,Course Instance,Student id,Status,Grade
I-473119860412-0063,I-4731,19860412-0063,completed,3.0
I-64019860412-0063,I-640,19860412-0063,completed,3.0
I-138319860412-0063,I-1383,19860412-0063,completed,5.0
I-346719870918-0064,I-3467,19870918-0064,completed,3.0
I-295619870918-0064,I-2956,19870918-0064,completed,3.0
I-211919870918-0064,I-2119,19870918-0064,completed,4.0
I-295919870918-0064,I-2959,19870918-0064,completed,4.0
I-463819880307-0065,I-4638,19880307-0065,completed,3.0
I-108819880307-0065,I-1088,19880307-0065,completed,4.0
I-464319880307-0065,I-4643,19880307-0065,completed,5.0
I-213819880307-0065,I-2138,19880307-0065,completed,4.0
I-464019880307-0065,I-4640,19880307-0065,completed,3.0
I-464919880307-0065,I-4649,19880307-0065,completed,4.0
I-464519880307-0065,I-4645,19880307-0065,completed,4.0
I-318419880307-0065,I-3184,19880307-0065,completed,4.0
I-464419880307-0065,I-4644,19880307-0065,completed,3.0
I-224419880307-0065,I-2244,19880307-0065,completed,3.0
I-390719880307-0065,I-3907,19880307-0065,completed,5.0
I-475519880307-0065,I-4755,19880307-0065,completed,4.0
I-475719880307-0065,I-4757,19880307-0065,completed,5.0
I-475619880307-0065,I-4756,19880307-0065,completed,5.0
I-195119880307-0065,I-1951,19880307-0065,completed,3.0
I-319519880307-0065,I-3195,19880307-0065,completed,3.0
I-15519880307-0065,I-155,19880307-0065,completed,5.0
I-330319880307-0065,I-3303,19880307-0065,completed,5.0
I-464419861216-0066,I-4644,19861216-0066,completed,5.0
I-527819861216-0066,I-5278,19861216-0066,completed,5.0
I-317819861216-0066,I-3178,19861216-0066,completed,3.0
I-171119861216-0066,I-1711,19861216-0066,completed,5.0
I-172519861216-0066,I-1725,19861216-0066,completed,3.0
I-98919861216-0066,I-989,19861216-0066,completed,4.0
I-454119861216-0066,I-4541,19861216-0066,completed,4.0
I-182119861216-0066,I-1821,19861216-0066,completed,3.0
I-129819850124-0067,I-1298,19850124-0067,completed,4.0
I-338219850124-0067,I-3382,19850124-0067,completed,4.0
I-338419850124-0067,I-3384,19850124-0067,completed,5.0
I-453119850124-0067,I-4531,19850124-0067,completed,3.0
I-236219850124-0067,I-2362,19850124-0067,completed,3.0
I-539219850124-0067,I-5392,19850124-0067,completed,4.0
I-307019880118-0068,I-3070,19880118-0068,completed,3.0
I-307119880118-0068,I-3071,19880118-0068,completed,3.0
I-399719880118-0068,I-3997,19880118-0068,completed,3.0
I-170319880118-0068,I-1703,19880118-0068,completed,4.0
I-317419880118-0068,I-3174,19880118-0068,completed,5.0
I-317519880118-0068,I-3175,19880118-0068,completed,3.0
I-317919880118-0068,I-3179,19880118-0068,completed,3.0
I-318519880118-0068,I-3185,19880118-0068,completed,3.0
I-328819880118-0068,I-3288,19880118-0068,completed,4.0
I-329019880118-0068,I-3290,19880118-0068,completed,5.0
I-539619880118-0068,I-5396,19880118-0068,completed,4.0
I-465019880118-0068,I-4650,19880118-0068,completed,5.0
I-127319870727-0069,I-1273,19870727-0069,completed,4.0
I-254319870727-0069,I-2543,19870727-0069,completed,5.0
I-127819870727-0069,I-1278,19870727-0069,completed,5.0
I-306919870727-0069,I-3069,19870727-0069,completed,3.0
I-378819870727-0069,I-3788,19870727-0069,completed,5.0
I-139219870727-0069,I-1392,19870727-0069,completed,4.0
I-139719870727-0069,I-1397,19870727-0069,completed,3.0
I-139919870727-0069,I-1399,19870727-0069,completed,4.0
I-139519870727-0069,I-1395,19870727-0069,completed,4.0
I-139419870727-0069,I-1394,19870727-0069,completed,4.0
I-276219870727-0069,I-2762,19870727-0069,completed,4.0
I-139819870727-0069,I-1398,19870727-0069,completed,3.0
I-192219851126-0070,I-1922,19851126-0070,completed,4.0
I-192319851126-0070,I-1923,19851126-0070,completed,4.0
I-192419851126-0070,I-1924,19851126-0070,completed,5.0
I-192519851126-0070,I-1925,19851126-0070,completed,4.0
I-67619851126-0070,I-676,19851126-0070,completed,4.0
I-203819851126-0070,I-2038,19851126-0070,completed,3.0
I-130419851126-0070,I-1304,19851126-0070,completed,3.0
I-204119851126-0070,I-2041,19851126-0070,completed,4.0
I-121519851126-0070,I-1215,19851126-0070,completed,4.0
I-215719851126-0070,I-2157,19851126-0070,completed,3.0
I-423919851126-0070,I-4239,19851126-0070,completed,5.0
I-424019851126-0070,I-4240,19851126-0070,completed,3.0
I-1119850522-0072,I-11,19850522-0072,completed,5.0
I-1219850522-0072,I-12,19850522-0072,completed,3.0
I-1619850522-0072,I-16,19850522-0072,completed,4.0
I-1519850522-0072,I-15,19850522-0072,completed,3.0
I-66019850522-0072,I-660,19850522-0072,completed,3.0
I-327319850522-0072,I-3273,19850522-0072,completed,3.0
I-1919850522-0072,I-19,19850522-0072,completed,5.0
I-224019850522-0072,I-2240,19850522-0072,completed,3.0
I-170519850522-0072,I-1705,19850522-0072,completed,5.0
I-2219850522-0072,I-22,19850522-0072,completed,5.0
I-13019850522-0072,I-130,19850522-0072,completed,4.0
I-276319850522-0072,I-2763,19850522-0072,completed,3.0
I-151119850522-0072,I-1511,19850522-0072,completed,3.0
I-13319850522-0072,I-133,19850522-0072,completed,5.0
I-24619850522-0072,I-246,19850522-0072,completed,4.0
I-24919850522-0072,I-249,19850522-0072,completed,5.0
I-56019850522-0072,I-560,19850522-0072,completed,4.0
I-518619850522-0072,I-5186,19850522-0072,completed,3.0
I-346719861115-0074,I-3467,19861115-0074,completed,3.0
I-493719861115-0074,I-4937,19861115-0074,completed,4.0
I-493819861115-0074,I-4938,19861115-0074,completed,4.0
I-11919861115-0074,I-119,19861115-0074,completed,5.0
I-452519861115-0074,I-4525,19861115-0074,completed,5.0
I-505419861115-0074,I-5054,19861115-0074,completed,5.0
I-286919861115-0074,I-2869,19861115-0074,completed,3.0
I-474419861115-0074,I-4744,19861115-0074,completed,3.0
I-276819861115-0074,I-2768,19861115-0074,completed,5.0
I-108819861115-0074,I-1088,19861115-0074,completed,3.0
I-348819861115-0074,I-3488,19861115-0074,completed,4.0
I-517319861115-0074,I-5173,19861115-0074,completed,5.0
I-149419890622-0076,I-1494,19890622-0076,completed,3.0
I-399719890622-0076,I-3997,19890622-0076,completed,5.0
I-32919890622-0076,I-329,19890622-0076,completed,4.0
I-150019890622-0076,I-1500,19890622-0076,completed,5.0
I-160719890622-0076,I-1607,19890622-0076,completed,4.0
I-369719890622-0076,I-3697,19890622-0076,completed,3.0
I-160819890622-0076,I-1608,19890622-0076,completed,3.0
I-161319890622-0076,I-1613,19890622-0076,completed,4.0
I-410119850206-0077,I-4101,19850206-0077,completed,4.0
I-463219850206-0077,I-4632,19850206-0077,completed,5.0
I-296919850206-0077,I-2969,19850206-0077,completed,3.0
I-411119850206-0077,I-4111,19850206-0077,completed,3.0
I-421719850206-0077,I-4217,19850206-0077,completed,4.0
I-517719850206-0077,I-5177,19850206-0077,completed,5.0
I-400619850206-0077,I-4006,19850206-0077,completed,5.0
I-496319850206-0077,I-4963,19850206-0077,completed,4.0
I-440519860516-0078,I-4405,19860516-0078,completed,4.0
I-377619860516-0078,I-3776,19860516-0078,completed,3.0
I-233919860516-0078,I-2339,19860516-0078,completed,5.0
I-440919860516-0078,I-4409,19860516-0078,completed,5.0
I-452219860516-0078,I-4522,19860516-0078,completed,3.0
I-452319860516-0078,I-4523,19860516-0078,completed,3.0
I-327119860516-0078,I-3271,19860516-0078,completed,5.0
I-128519860516-0078,I-1285,19860516-0078,completed,3.0
I-264019891104-0079,I-2640,19891104-0079,completed,5.0
I-179519891104-0079,I-1795,19891104-0079,completed,3.0
I-138519891104-0079,I-1385,19891104-0079,completed,4.0
I-377819891104-0079,I-3778,19891104-0079,completed,5.0
I-158719870128-0080,I-1587,19870128-0080,completed,5.0
I-158819870128-0080,I-1588,19870128-0080,completed,3.0
I-159119870128-0080,I-1591,19870128-0080,completed,5.0
I-117619870128-0080,I-1176,19870128-0080,completed,5.0
I-75419870128-0080,I-754,19870128-0080,completed,5.0
I-159519870128-0080,I-1595,19870128-0080,completed,5.0
I-159619870128-0080,I-1596,19870128-0080,completed,4.0
I-515619870128-0080,I-5156,19870128-0080,completed,3.0
I-159219870128-0080,I-1592,19870128-0080,completed,4.0
I-179719870507-0082,I-1797,19870507-0082,completed,3.0
I-64119870507-0082,I-641,19870507-0082,completed,4.0
I-409819870507-0082,I-4098,19870507-0082,completed,4.0
I-64719870507-0082,I-647,19870507-0082,completed,5.0
I-75819870507-0082,I-758,19870507-0082,completed,4.0
I-76419870507-0082,I-764,19870507-0082,completed,3.0
I-76019870507-0082,I-760,19870507-0082,completed,5.0
I-12619870507-0082,I-126,19870507-0082,completed,3.0
I-527619870507-0082,I-5276,19870507-0082,completed,5.0
I-432219870507-0082,I-4322,19870507-0082,completed,5.0
I-87919870507-0082,I-879,19870507-0082,completed,4.0
I-98019870507-0082,I-980,19870507-0082,completed,5.0
I-191419870308-0083,I-1914,19870308-0083,completed,4.0
I-244219870308-0083,I-2442,19870308-0083,completed,5.0
I-191719870308-0083,I-1917,19870308-0083,completed,5.0
I-348119870308-0083,I-3481,19870308-0083,completed,3.0
I-202719870308-0083,I-2027,19870308-0083,completed,3.0
I-495919870308-0083,I-4959,19870308-0083,completed,4.0
I-400519870308-0083,I-4005,19870308-0083,completed,4.0
I-203319870308-0083,I-2033,19870308-0083,completed,4.0
I-3219870308-0083,I-32,19870308-0083,completed,3.0
I-507519870308-0083,I-5075,19870308-0083,completed,3.0
I-24819870308-0083,I-248,19870308-0083,completed,3.0
I-214819870308-0083,I-2148,19870308-0083,completed,3.0
I-358319851112-0084,I-3583,19851112-0084,completed,4.0
I-358419851112-0084,I-3584,19851112-0084,completed,5.0
I-13619851112-0084,I-136,19851112-0084,completed,4.0
I-358619851112-0084,I-3586,19851112-0084,completed,4.0
I-369919851112-0084,I-3699,19851112-0084,completed,5.0
I-391219851112-0084,I-3912,19851112-0084,completed,5.0
I-236419851112-0084,I-2364,19851112-0084,completed,3.0
I-4019851112-0084,I-40,19851112-0084,completed,4.0
I-493619861015-0085,I-4936,19861015-0085,completed,3.0
I-493719861015-0085,I-4937,19861015-0085,completed,4.0
I-493819861015-0085,I-4938,19861015-0085,completed,5.0
I-493919861015-0085,I-4939,19861015-0085,completed,3.0
I-505219861015-0085,I-5052,19861015-0085,completed,5.0
I-327119861015-0085,I-3271,19861015-0085,completed,3.0
I-537019861015-0085,I-5370,19861015-0085,completed,4.0
I-505319861015-0085,I-5053,19861015-0085,completed,5.0
I-463519861015-0085,I-4635,19861015-0085,completed,3.0
I-244219861015-0085,I-2442,19861015-0085,completed,5.0
I-96719861015-0085,I-967,19861015-0085,completed,3.0
I-505719861015-0085,I-5057,19861015-0085,completed,3.0
I-118419861015-0085,I-1184,19861015-0085,completed,5.0
I-119519861015-0085,I-1195,19861015-0085,completed,5.0
I-517119861015-0085,I-5171,19861015-0085,completed,3.0
I-453019861015-0085,I-4530,19861015-0085,completed,4.0
I-368719861015-0085,I-3687,19861015-0085,completed,4.0
I-440519870304-0086,I-4405,19870304-0086,completed,3.0
I-483919870304-0086,I-4839,19870304-0086,completed,4.0
I-319870304-0086,I-3,19870304-0086,completed,3.0
I-440719870304-0086,I-4407,19870304-0086,completed,3.0
I-243419870304-0086,I-2434,19870304-0086,completed,5.0
I-388119870304-0086,I-3881,19870304-0086,completed,5.0
I-399019870304-0086,I-3990,19870304-0086,completed,5.0
I-326419870304-0086,I-3264,19870304-0086,completed,5.0
I-452219870304-0086,I-4522,19870304-0086,completed,3.0
I-337219870304-0086,I-3372,19870304-0086,completed,5.0
I-474419870304-0086,I-4744,19870304-0086,completed,4.0
I-505219870304-0086,I-5052,19870304-0086,completed,5.0
I-326019870901-0087,I-3260,19870901-0087,completed,3.0
I-326119870901-0087,I-3261,19870901-0087,completed,3.0
I-326219870901-0087,I-3262,19870901-0087,completed,5.0
I-536119870901-0087,I-5361,19870901-0087,completed,5.0
I-493619870813-0088,I-4936,19870813-0088,completed,5.0
I-212019870813-0088,I-2120,19870813-0088,completed,3.0
I-295719870813-0088,I-2957,19870813-0088,completed,4.0
I-211919870813-0088,I-2119,19870813-0088,completed,4.0
I-233719871013-0089,I-2337,19871013-0089,completed,3.0
I-274819871013-0089,I-2748,19871013-0089,completed,4.0
I-377319871013-0089,I-3773,19871013-0089,completed,3.0
I-179919871013-0089,I-1799,19871013-0089,completed,3.0
I-75619871013-0089,I-756,19871013-0089,completed,4.0
I-117319871013-0089,I-1173,19871013-0089,completed,5.0
I-191319871013-0089,I-1913,19871013-0089,completed,4.0
I-264619871013-0089,I-2646,19871013-0089,completed,4.0
I-442219871013-0089,I-4422,19871013-0089,completed,5.0
I-327119871013-0089,I-3271,19871013-0089,completed,3.0
I-202519871013-0089,I-2025,19871013-0089,completed,5.0
I-287819871013-0089,I-2878,19871013-0089,completed,4.0
I-213819871013-0089,I-2138,19871013-0089,completed,3.0
I-214219871013-0089,I-2142,19871013-0089,completed,4.0
I-214419871013-0089,I-2144,19871013-0089,completed,4.0
I-54319881120-0090,I-543,19881120-0090,completed,3.0
I-462919881120-0090,I-4629,19881120-0090,completed,5.0
I-463019881120-0090,I-4630,19881120-0090,completed,5.0
I-357719881120-0090,I-3577,19881120-0090,completed,5.0
I-506919881120-0090,I-5069,19881120-0090,completed,5.0
I-475019881120-0090,I-4750,19881120-0090,completed,5.0
I-256319881120-0090,I-2563,19881120-0090,completed,3.0
I-474819881120-0090,I-4748,19881120-0090,completed,3.0
I-2719881120-0090,I-27,19881120-0090,completed,3.0
I-475219881120-0090,I-4752,19881120-0090,completed,3.0
I-129419881120-0090,I-1294,19881120-0090,completed,4.0
I-256519881120-0090,I-2565,19881120-0090,completed,4.0
I-390519881120-0090,I-3905,19881120-0090,completed,3.0
I-507719881120-0090,I-5077,19881120-0090,completed,4.0
I-486519881120-0090,I-4865,19881120-0090,completed,4.0
I-399919870209-0091,I-3999,19870209-0091,completed,3.0
I-537319870209-0091,I-5373,19870209-0091,completed,4.0
I-463319870209-0091,I-4633,19870209-0091,completed,4.0
I-516219870209-0091,I-5162,19870209-0091,completed,5.0
I-442519870209-0091,I-4425,19870209-0091,completed,3.0
I-193019870209-0091,I-1930,19870209-0091,completed,5.0
I-442619870209-0091,I-4426,19870209-0091,completed,3.0
I-442719870209-0091,I-4427,19870209-0091,completed,5.0
I-182319870209-0091,I-1823,19870209-0091,completed,5.0
I-454319870209-0091,I-4543,19870209-0091,completed,3.0
I-454419870209-0091,I-4544,19870209-0091,completed,3.0
I-454619870209-0091,I-4546,19870209-0091,completed,5.0
I-315819870921-0092,I-3158,19870921-0092,completed,5.0
I-315919870921-0092,I-3159,19870921-0092,completed,5.0
I-316319870921-0092,I-3163,19870921-0092,completed,5.0
I-316219870921-0092,I-3162,19870921-0092,completed,3.0
I-326719870921-0092,I-3267,19870921-0092,completed,4.0
I-326819870921-0092,I-3268,19870921-0092,completed,4.0
I-326919870921-0092,I-3269,19870921-0092,completed,5.0
I-327019870921-0092,I-3270,19870921-0092,completed,5.0
I-128019890202-0093,I-1280,19890202-0093,completed,5.0
I-128119890202-0093,I-1281,19890202-0093,completed,4.0
I-118219890202-0093,I-1182,19890202-0093,completed,4.0
I-516519890202-0093,I-5165,19890202-0093,completed,3.0
I-410919890202-0093,I-4109,19890202-0093,completed,3.0
I-160619890202-0093,I-1606,19890202-0093,completed,5.0
I-128619890202-0093,I-1286,19890202-0093,completed,5.0
I-128819890202-0093,I-1288,19890202-0093,completed,3.0
I-128919890202-0093,I-1289,19890202-0093,completed,3.0
I-128519890202-0093,I-1285,19890202-0093,completed,4.0
I-140119890202-0093,I-1401,19890202-0093,completed,3.0
I-432219890202-0093,I-4322,19890202-0093,completed,3.0
I-140619890202-0093,I-1406,19890202-0093,completed,3.0
I-140919890202-0093,I-1409,19890202-0093,completed,4.0
I-327919860321-0097,I-3279,19860321-0097,completed,3.0
I-265719860321-0097,I-2657,19860321-0097,completed,3.0
I-203519860321-0097,I-2035,19860321-0097,completed,5.0
I-266019860321-0097,I-2660,19860321-0097,completed,4.0
I-97619860321-0097,I-976,19860321-0097,completed,5.0
I-298019860321-0097,I-2980,19860321-0097,completed,5.0
I-308019860321-0097,I-3080,19860321-0097,completed,3.0
I-266219860321-0097,I-2662,19860321-0097,completed,5.0
I-266119860321-0097,I-2661,19860321-0097,completed,5.0
I-257019860321-0097,I-2570,19860321-0097,completed,5.0
I-78119860321-0097,I-781,19860321-0097,completed,3.0
I-226119860321-0097,I-2261,19860321-0097,completed,4.0
I-413119860321-0097,I-4131,19860321-0097,completed,3.0
I-277619860321-0097,I-2776,19860321-0097,completed,4.0
I-277919860321-0097,I-2779,19860321-0097,completed,4.0
I-518119860321-0097,I-5181,19860321-0097,completed,3.0
I-120619860321-0097,I-1206,19860321-0097,completed,4.0
I-278419860321-0097,I-2784,19860321-0097,completed,3.0
I-519871128-0099,I-5,19871128-0099,completed,4.0
I-316119871128-0099,I-3161,19871128-0099,completed,3.0
I-535919871128-0099,I-5359,19871128-0099,completed,5.0
I-536619871128-0099,I-5366,19871128-0099,completed,5.0
I-265519790702-0038,I-2655,19790702-0038,completed,3.0
I-358019790702-0038,I-3580,19790702-0038,completed,5.0
I-32619790702-0038,I-326,19790702-0038,completed,4.0
I-546719790702-0038,I-5467,19790702-0038,completed,3.0
I-2519790702-0038,I-25,19790702-0038,completed,5.0
I-44219790702-0038,I-442,19790702-0038,completed,5.0
I-44319790702-0038,I-443,19790702-0038,completed,4.0
I-44419790702-0038,I-444,19790702-0038,completed,4.0
I-454419790702-0038,I-4544,19790702-0038,completed,5.0
I-56319790702-0038,I-563,19790702-0038,completed,3.0
I-109319790702-0038,I-1093,19790702-0038,completed,4.0
I-68019790702-0038,I-680,19790702-0038,completed,5.0
I-367019790717-0045,I-3670,19790717-0045,completed,5.0
I-367119790717-0045,I-3671,19790717-0045,completed,3.0
I-367219790717-0045,I-3672,19790717-0045,completed,3.0
I-367319790717-0045,I-3673,19790717-0045,completed,4.0
I-409219780815-0047,I-4092,19780815-0047,completed,3.0
I-409419780815-0047,I-4094,19780815-0047,completed,3.0
I-409619780815-0047,I-4096,19780815-0047,completed,4.0
I-64219780815-0047,I-642,19780815-0047,completed,4.0
I-441919780815-0047,I-4419,19780815-0047,completed,4.0
I-420919780815-0047,I-4209,19780815-0047,completed,3.0
I-212919780815-0047,I-2129,19780815-0047,completed,4.0
I-421219780815-0047,I-4212,19780815-0047,completed,5.0
I-367819780815-0047,I-3678,19780815-0047,completed,5.0
I-22719780815-0047,I-227,19780815-0047,completed,3.0
I-297119780815-0047,I-2971,19780815-0047,completed,5.0
I-516219780815-0047,I-5162,19780815-0047,completed,3.0
